timestamp,cpu_percent,memory_usage_mb,memory_percent,response_time_ms,status
2025-05-11 00:27:53,0.02,23.48,9.17,18,healthy
2025-05-11 00:27:59,10.52,23.3,9.10,18,healthy
2025-05-11 00:28:05,0.04,25.42,9.93,17,healthy
2025-05-11 00:28:10,51.84,216.3,84.49,102,healthy
2025-05-11 00:28:17,0.03,23.39,9.14,17,healthy
2025-05-11 00:28:23,0.02,23.49,9.18,12,healthy
2025-05-11 00:28:27,0.00,11,100.00,18,healthy
2025-05-11 00:28:33,6.29,23.73,9.27,15,healthy
2025-05-11 00:28:39,50.02,255.8,99.92,212,healthy
2025-05-11 00:28:45,0.00,23.3,9.10,17,healthy
2025-05-11 00:28:50,0.02,23.73,9.27,17,healthy
2025-05-11 00:28:56,49.82,1.668,0.65,8,healthy
2025-05-11 00:29:02,0.03,23.39,9.14,18,healthy
2025-05-11 00:29:08,0.02,25.42,9.93,16,healthy
2025-05-11 00:29:13,49.80,255.5,99.80,145,unhealthy
2025-05-11 00:29:19,0.03,23.39,9.14,12,healthy
2025-05-11 00:29:25,50.23,232.1,90.66,163,healthy
2025-05-11 00:29:31,0.03,23.41,9.14,17,healthy
2025-05-11 00:29:37,8.24,24.9,9.73,259,healthy
2025-05-11 00:29:43,0.02,23.4,9.14,18,healthy
2025-05-11 00:29:49,0.02,23.48,9.17,78,healthy
2025-05-11 00:29:53,40.55,237,92.58,30,healthy
2025-05-11 00:29:58,0.03,23.39,9.14,16,healthy
2025-05-11 00:30:04,0.02,23.48,9.17,107,healthy
2025-05-11 00:30:10,0.02,23.41,9.14,18,healthy
2025-05-11 00:30:16,0.02,23.49,9.18,16,healthy
2025-05-11 00:30:22,0.02,23.39,9.14,17,healthy
2025-05-11 00:30:28,0.02,23.48,9.17,16,healthy
2025-05-11 00:30:33,0.00,23.29,9.10,15,healthy
2025-05-11 00:30:39,0.01,23.49,9.18,18,healthy
2025-05-11 00:30:45,50.45,99.54,38.88,12,healthy
2025-05-11 00:30:50,6.17,23.74,9.27,16,healthy
2025-05-11 00:30:56,10.34,44.12,17.23,12,healthy
2025-05-11 00:31:02,0.02,23.41,9.14,17,healthy
2025-05-11 00:31:08,0.02,23.49,9.18,17,healthy
2025-05-11 00:31:13,0.04,23.3,9.10,24,healthy
2025-05-11 00:31:19,0.11,23.48,9.17,12,healthy
2025-05-11 00:31:25,0.00,23.3,9.10,17,healthy
2025-05-11 00:31:31,2.08,23.73,9.27,17,healthy
2025-05-11 00:31:37,0.00,22.98,8.98,17,healthy
2025-05-11 00:31:43,5.61,23.74,9.27,17,healthy
2025-05-11 00:31:48,50.50,256,100.00,100,healthy
2025-05-11 00:31:54,0.02,23.4,9.14,87,healthy
2025-05-11 00:32:00,7.81,24.03,9.39,95,healthy
2025-05-11 00:32:05,0.03,23.39,9.14,18,healthy
2025-05-11 00:32:11,0.03,23.48,9.17,17,healthy
2025-05-11 00:32:17,49.35,256,100.00,160,healthy
2025-05-11 00:32:23,0.03,23.4,9.14,24,healthy
2025-05-11 00:32:29,21.72,94.52,36.92,162,healthy
2025-05-11 00:32:35,0.02,23.41,9.14,18,healthy
2025-05-11 00:32:40,0.02,23.49,9.18,17,healthy
2025-05-11 00:32:46,45.64,177.3,69.26,118,healthy
2025-05-11 00:32:52,0.02,23.39,9.14,18,healthy
2025-05-11 00:32:58,22.53,119.9,46.84,249,healthy
2025-05-11 00:33:04,0.03,23.4,9.14,25,healthy
2025-05-11 00:33:09,0.02,23.49,9.18,17,healthy
2025-05-11 00:33:14,0.03,23.39,9.14,27,healthy
2025-05-11 00:33:20,0.03,23.48,9.17,19,healthy
2025-05-11 00:33:26,5.83,29.16,11.39,7,healthy
2025-05-11 00:33:32,0.03,23.41,9.14,18,healthy
2025-05-11 00:33:38,0.02,23.5,9.18,6,healthy
2025-05-11 00:33:43,0.03,23.41,9.14,16,healthy
2025-05-11 00:33:49,0.02,23.49,9.18,17,healthy
2025-05-11 00:33:55,0.00,204.7,79.96,99,healthy
2025-05-11 00:34:00,0.03,23.39,9.14,18,healthy
2025-05-11 00:34:06,0.02,25.41,9.93,95,healthy
2025-05-11 00:34:12,0.03,23.4,9.14,17,healthy
2025-05-11 00:34:18,0.02,25.43,9.93,18,healthy
2025-05-11 00:34:24,0.02,23.4,9.14,17,healthy
2025-05-11 00:34:30,0.02,23.49,9.18,17,healthy
2025-05-11 00:34:36,0.02,23.39,9.14,17,healthy
2025-05-11 00:34:42,0.02,23.48,9.17,19,healthy
2025-05-11 00:34:48,0.03,23.3,9.10,18,healthy
2025-05-11 00:34:53,0.03,25.42,9.93,26,healthy
2025-05-11 00:34:59,0.00,28.4,11.09,10,healthy
2025-05-11 00:35:03,0.00,11,100.00,16,healthy
2025-05-11 00:35:09,5.89,23.73,9.27,12,healthy
2025-05-11 00:35:15,49.96,189.2,73.91,154,healthy
2025-05-11 00:35:20,0.04,23.39,9.14,21,healthy
2025-05-11 00:35:26,0.02,25.43,9.93,16,healthy
2025-05-11 00:35:32,0.00,23.31,9.11,19,healthy
2025-05-11 00:35:38,0.02,23.5,9.18,15,healthy
2025-05-11 00:35:44,47.40,255.9,99.96,73,healthy
2025-05-11 00:35:49,0.02,23.4,9.14,17,healthy
2025-05-11 00:35:55,0.03,23.49,9.18,78,healthy
2025-05-11 00:36:01,0.02,23.41,9.14,17,healthy
2025-05-11 00:36:07,0.02,23.49,9.18,93,healthy
2025-05-11 00:36:13,0.02,23.4,9.14,17,healthy
2025-05-11 00:36:19,0.02,23.48,9.17,13,healthy
2025-05-11 00:36:25,50.61,255.9,99.96,6,unhealthy
2025-05-11 00:36:30,0.02,23.4,9.14,16,healthy
2025-05-11 00:36:36,50.18,255.6,99.84,124,healthy
2025-05-11 00:36:42,0.02,23.39,9.14,12,healthy
2025-05-11 00:36:48,53.95,255.1,99.65,47,healthy
2025-05-11 00:36:54,0.87,23.61,9.22,15,healthy
2025-05-11 00:36:59,0.02,23.66,9.24,16,healthy
2025-05-11 00:37:05,50.49,255.9,99.96,275,healthy
2025-05-11 00:37:11,0.02,23.4,9.14,12,healthy
2025-05-11 00:37:17,7.75,44.04,17.20,18,healthy
2025-05-11 00:37:23,0.03,23.39,9.14,16,healthy
2025-05-11 00:37:29,0.02,23.48,9.17,17,healthy
2025-05-11 00:37:33,0.00,11,100.00,18,healthy
2025-05-11 00:37:39,0.02,23.39,9.14,18,healthy
2025-05-11 00:37:44,0.03,23.47,9.17,16,healthy
2025-05-11 00:37:50,0.00,23.3,9.10,16,healthy
2025-05-11 00:37:56,0.02,23.68,9.25,19,healthy
2025-05-11 00:38:02,0.02,23.7,9.26,17,healthy
2025-05-11 00:38:08,0.02,23.4,9.14,16,healthy
2025-05-11 00:38:14,0.02,23.48,9.17,28,healthy
2025-05-11 00:38:19,0.02,23.3,9.10,20,healthy
2025-05-11 00:38:25,0.02,23.49,9.18,14,healthy
2025-05-11 00:38:31,0.00,23.52,9.19,18,healthy
2025-05-11 00:38:36,5.88,23.97,9.36,17,healthy
2025-05-11 00:38:42,35.08,174.9,68.32,95,healthy
2025-05-11 00:38:48,0.07,23.41,9.14,17,healthy
2025-05-11 00:38:54,0.02,23.49,9.18,9,healthy
2025-05-11 00:38:59,0.03,23.4,9.14,18,healthy
2025-05-11 00:39:05,0.02,23.48,9.17,18,healthy
2025-05-11 00:39:11,1.03,23.65,9.24,11,healthy
2025-05-11 00:39:16,0.02,33.63,13.14,16,healthy
2025-05-11 00:39:22,0.03,33.66,13.15,17,healthy
2025-05-11 00:39:28,0.02,23.4,9.14,15,healthy
2025-05-11 00:39:34,0.02,23.48,9.17,14,healthy
2025-05-11 00:39:39,0.00,23.54,9.20,17,healthy
2025-05-11 00:39:45,5.25,23.48,9.17,18,healthy
2025-05-11 00:39:51,42.72,255.8,99.92,363,healthy
2025-05-11 00:39:57,5.81,23.7,9.26,16,healthy
2025-05-11 00:40:03,50.22,255.9,99.96,136,healthy
2025-05-11 00:40:09,0.03,23.4,9.14,10,healthy
2025-05-11 00:40:14,10.07,24.1,9.41,16,healthy
2025-05-11 00:40:20,0.05,23.4,9.14,18,healthy
2025-05-11 00:40:26,0.02,23.49,9.18,17,healthy
2025-05-11 00:40:32,50.68,250.7,97.93,116,healthy
2025-05-11 00:40:38,0.02,23.39,9.14,17,healthy
2025-05-11 00:40:44,13.63,34.24,13.38,17,healthy
2025-05-11 00:40:48,1.58,23.61,9.22,16,healthy
2025-05-11 00:40:54,0.03,48.7,19.02,28,healthy
2025-05-11 00:40:59,0.03,48.73,19.04,16,healthy
2025-05-11 00:41:05,0.04,23.39,9.14,17,healthy
2025-05-11 00:41:11,0.02,23.48,9.17,16,healthy
2025-05-11 00:41:17,24.16,134.8,52.66,159,healthy
2025-05-11 00:41:22,0.02,23.4,9.14,18,healthy
2025-05-11 00:41:28,13.32,94.85,37.05,67,healthy
2025-05-11 00:41:34,0.00,23.52,9.19,26,healthy
2025-05-11 00:41:40,6.39,23.73,9.27,18,healthy
2025-05-11 00:41:45,30.51,225.5,88.09,42,healthy
2025-05-11 00:41:51,0.02,23.4,9.14,17,healthy
2025-05-11 00:41:58,50.35,186.9,73.01,119,healthy
2025-05-11 00:42:03,0.02,23.41,9.14,16,healthy
2025-05-11 00:42:09,0.02,23.48,9.17,36,healthy
2025-05-11 00:42:14,50.11,255.9,99.96,4,unhealthy
2025-05-11 00:42:20,0.04,23.41,9.14,18,healthy
2025-05-11 00:42:27,49.80,187.5,73.24,144,unhealthy
2025-05-11 00:42:32,0.02,23.4,9.14,18,healthy
2025-05-11 00:42:38,13.13,34.16,13.34,13,healthy
2025-05-11 00:42:44,0.02,23.39,9.14,16,healthy
2025-05-11 00:42:50,0.03,23.48,9.17,23,healthy
2025-05-11 00:42:55,17.18,94.18,36.79,20,healthy
2025-05-11 00:43:01,0.03,23.4,9.14,17,healthy
2025-05-11 00:43:08,9.57,45.13,17.63,189,healthy
2025-05-11 00:43:13,0.02,23.41,9.14,17,healthy
2025-05-11 00:43:19,0.02,23.49,9.18,13,healthy
2025-05-11 00:43:24,0.03,23.3,9.10,18,healthy
2025-05-11 00:43:30,0.02,23.49,9.18,16,healthy
2025-05-11 00:43:37,11.19,23.3,9.10,20,healthy
2025-05-11 00:43:42,0.02,23.48,9.17,18,healthy
2025-05-11 00:43:48,0.00,3.707,1.45,19,healthy
2025-05-11 00:43:54,5.45,23.58,9.21,15,healthy
2025-05-11 00:44:00,0.02,25.53,9.97,9,healthy
2025-05-11 00:44:05,0.00,2.965,1.16,17,healthy
2025-05-11 00:44:11,6.32,23.48,9.17,17,healthy
2025-05-11 00:44:17,50.32,255.6,99.84,3,unhealthy
2025-05-11 00:44:23,0.03,23.44,9.16,18,healthy
2025-05-11 00:44:29,5.76,23.77,9.29,16,healthy
2025-05-11 00:44:34,0.02,23.39,9.14,17,healthy
2025-05-11 00:44:40,0.02,23.48,9.17,18,healthy
2025-05-11 00:44:46,1.72,33.75,13.18,15,healthy
2025-05-11 00:44:52,0.02,38.65,15.10,16,healthy
2025-05-11 00:44:58,0.03,38.68,15.11,78,healthy
2025-05-11 00:45:03,3.84,23.53,9.19,65,healthy
2025-05-11 00:45:09,0.03,23.4,9.14,18,healthy
2025-05-11 00:45:14,0.02,23.48,9.17,11,healthy
2025-05-11 00:45:20,49.58,255.5,99.80,60,unhealthy
2025-05-11 00:45:25,0.06,23.4,9.14,17,healthy
2025-05-11 00:45:31,11.11,39.05,15.25,9,healthy
2025-05-11 00:45:38,0.00,8.867,3.46,17,healthy
2025-05-11 00:45:43,6.16,23.49,9.18,16,healthy
2025-05-11 00:45:49,50.15,255.8,99.92,4,unhealthy
2025-05-11 00:45:54,0.03,23.39,9.14,25,healthy
2025-05-11 00:46:00,13.63,44.08,17.22,12,healthy
2025-05-11 00:46:07,0.02,23.4,9.14,17,healthy
2025-05-11 00:46:12,0.03,23.48,9.17,18,healthy
2025-05-11 00:46:18,0.02,23.4,9.14,18,healthy
2025-05-11 00:46:24,0.03,23.48,9.17,10,healthy
2025-05-11 00:46:30,3.89,33.68,13.16,8,healthy
2025-05-11 00:46:35,0.04,33.57,13.11,18,healthy
2025-05-11 00:46:41,0.02,33.6,13.12,17,healthy
2025-05-11 00:46:47,1.57,33.97,13.27,16,healthy
2025-05-11 00:46:52,0.02,38.66,15.10,16,healthy
2025-05-11 00:46:58,2.55,49.03,19.15,16,healthy
2025-05-11 00:47:04,0.03,23.39,9.14,17,healthy
2025-05-11 00:47:10,0.03,23.48,9.17,17,healthy
2025-05-11 00:47:15,1.59,38.75,15.14,15,healthy
2025-05-11 00:47:21,0.02,38.58,15.07,17,healthy
2025-05-11 00:47:27,0.03,38.6,15.08,17,healthy
2025-05-11 00:47:32,0.03,23.41,9.14,12,healthy
2025-05-11 00:47:38,0.02,23.49,9.18,16,healthy
2025-05-11 00:47:44,2.91,23.44,9.16,17,healthy
2025-05-11 00:47:50,0.02,23.5,9.18,16,healthy
2025-05-11 00:47:55,30.66,175,68.36,138,healthy
2025-05-11 00:48:01,10.13,23.3,9.10,17,healthy
2025-05-11 00:48:08,0.02,23.49,9.18,17,healthy
2025-05-11 00:48:13,11.55,23.3,9.10,21,healthy
2025-05-11 00:48:19,0.02,23.49,9.18,27,healthy
2025-05-11 00:48:25,51.14,255.2,99.69,23,healthy
2025-05-11 00:48:29,0.03,23.39,9.14,17,healthy
2025-05-11 00:48:34,0.02,25.42,9.93,11,healthy
2025-05-11 00:48:40,49.79,256,100.00,7,unhealthy
2025-05-11 00:48:47,5.58,23.46,9.16,9,healthy
2025-05-11 00:48:52,50.76,255.9,99.96,5,unhealthy
2025-05-11 00:48:58,5.90,23.94,9.35,17,healthy
2025-05-11 00:49:04,29.38,179.8,70.23,62,healthy
2025-05-11 00:49:10,0.03,23.4,9.14,13,healthy
2025-05-11 00:49:16,0.03,23.49,9.18,233,healthy
2025-05-11 00:49:21,0.04,23.39,9.14,18,healthy
2025-05-11 00:49:28,0.02,23.48,9.17,11,healthy
2025-05-11 00:49:33,0.03,23.39,9.14,17,healthy
2025-05-11 00:49:39,0.03,23.48,9.17,18,healthy
2025-05-11 00:49:45,5.26,33.55,13.11,11,healthy
2025-05-11 00:49:50,0.02,23.46,9.16,15,healthy
2025-05-11 00:49:57,0.02,23.49,9.18,17,healthy
2025-05-11 00:50:01,0.00,11,100.00,12,healthy
2025-05-11 00:50:07,0.02,23.41,9.14,17,healthy
2025-05-11 00:50:12,0.02,23.5,9.18,17,healthy
2025-05-11 00:50:17,0.00,11,100.00,17,healthy
2025-05-11 00:50:23,6.54,23.48,9.17,17,healthy
2025-05-11 00:50:29,50.37,255.8,99.92,191,healthy
2025-05-11 00:50:33,0.00,11,100.00,16,healthy
2025-05-11 00:50:39,6.27,23.48,9.17,17,healthy
2025-05-11 00:50:44,51.34,255.5,99.80,70,healthy
2025-05-11 00:50:50,0.02,23.4,9.14,17,healthy
2025-05-11 00:50:56,0.02,23.48,9.17,7,healthy
2025-05-11 00:51:01,0.02,23.4,9.14,16,healthy
2025-05-11 00:51:08,0.03,23.49,9.18,18,healthy
2025-05-11 00:51:13,0.02,23.4,9.14,17,healthy
2025-05-11 00:51:19,0.02,23.48,9.17,13,healthy
2025-05-11 00:51:25,0.00,23.3,9.10,14,healthy
2025-05-11 00:51:30,0.02,23.84,9.31,17,healthy
2025-05-11 00:51:37,50.52,255.9,99.96,20,healthy
2025-05-11 00:51:42,0.00,23.77,9.29,18,healthy
2025-05-11 00:51:48,0.02,23.48,9.17,16,healthy
2025-05-11 00:51:54,0.00,23.3,9.10,16,healthy
2025-05-11 00:52:00,6.01,23.74,9.27,17,healthy
2025-05-11 00:52:05,49.93,254.7,99.49,41,unhealthy
2025-05-11 00:52:11,0.03,23.39,9.14,14,healthy
2025-05-11 00:52:17,8.29,23.89,9.33,74,healthy
2025-05-11 00:52:22,0.03,23.41,9.14,18,healthy
2025-05-11 00:52:29,0.03,23.49,9.18,18,healthy
2025-05-11 00:52:34,0.03,23.41,9.14,20,healthy
2025-05-11 00:52:40,0.02,23.49,9.18,18,healthy
2025-05-11 00:52:45,13.06,38.69,15.11,16,healthy
2025-05-11 00:52:51,0.02,23.39,9.14,18,healthy
2025-05-11 00:52:57,0.03,23.48,9.17,17,healthy
2025-05-11 00:53:02,1.70,28.62,11.18,12,healthy
2025-05-11 00:53:09,0.02,23.39,9.14,17,healthy
2025-05-11 00:53:14,0.02,25.41,9.93,14,healthy
2025-05-11 00:53:20,11.55,33.6,13.12,11,healthy
2025-05-11 00:53:25,0.02,33.68,13.16,17,healthy
2025-05-11 00:53:31,0.02,35.64,13.92,140,healthy
2025-05-11 00:53:38,0.03,23.4,9.14,17,healthy
2025-05-11 00:53:43,0.02,25.42,9.93,18,healthy
2025-05-11 00:53:49,0.03,23.39,9.14,19,healthy
2025-05-11 00:53:55,0.02,25.42,9.93,17,healthy
2025-05-11 00:54:00,0.03,23.29,9.10,17,healthy
2025-05-11 00:54:07,0.03,23.48,9.17,16,healthy
2025-05-11 00:54:13,0.00,11,100.00,18,healthy
2025-05-11 00:54:19,6.07,23.71,9.26,16,healthy
2025-05-11 00:54:24,50.56,255.6,99.84,21,unhealthy
2025-05-11 00:54:30,0.03,23.39,9.14,17,healthy
2025-05-11 00:54:36,49.30,253.2,98.91,117,healthy
2025-05-11 00:54:41,0.02,23.4,9.14,13,healthy
2025-05-11 00:54:48,31.36,132.7,51.84,35,healthy
2025-05-11 00:54:54,0.03,23.39,9.14,17,healthy
2025-05-11 00:54:59,0.02,23.48,9.17,17,healthy
2025-05-11 00:55:05,0.03,23.4,9.14,16,healthy
2025-05-11 00:55:10,0.02,23.48,9.17,18,healthy
2025-05-11 00:55:17,41.17,230.8,90.16,111,healthy
2025-05-11 00:55:23,0.02,23.4,9.14,22,healthy
2025-05-11 00:55:28,5.19,43.8,17.11,9,healthy
2025-05-11 01:10:39,5.20,43.68,17.06,22,healthy
2025-05-11 01:10:44,0.03,43.69,17.07,17,healthy
2025-05-11 01:10:50,50.11,213.9,83.55,39,healthy
2025-05-11 01:10:56,0.02,23.4,9.14,19,healthy
2025-05-11 01:11:02,15.30,94.61,36.96,129,healthy
2025-05-11 01:11:07,0.02,23.4,9.14,15,healthy
2025-05-11 01:11:13,0.04,23.49,9.18,24,healthy
2025-05-11 01:11:19,0.04,23.4,9.14,26,healthy
2025-05-11 01:11:24,0.03,23.48,9.17,21,healthy
2025-05-11 01:11:30,12.69,23.3,9.10,20,healthy
2025-05-11 01:11:37,0.05,23.49,9.18,20,healthy
2025-05-11 01:27:39,0.00,23.45,9.16,17,healthy
2025-05-11 01:27:45,5.65,23.48,9.17,15,healthy
2025-05-11 01:27:50,49.48,255.8,99.92,6,unhealthy
2025-05-11 01:27:56,0.03,23.39,9.14,17,healthy
2025-05-11 01:28:03,41.92,240.7,94.02,144,healthy
2025-05-11 01:28:08,0.04,23.39,9.14,22,healthy
2025-05-11 01:28:14,8.05,33.9,13.24,16,healthy
2025-05-11 01:28:20,0.25,23.41,9.14,29,healthy
2025-05-11 01:28:26,0.02,23.49,9.18,22,healthy
2025-05-11 01:28:33,1.25,23.71,9.26,23,healthy
2025-05-11 01:28:38,0.03,23.55,9.20,35,healthy
2025-05-11 01:28:44,0.02,23.58,9.21,17,healthy
2025-05-11 01:28:50,0.03,23.39,9.14,18,healthy
2025-05-11 01:28:55,0.03,23.48,9.17,17,healthy
2025-05-11 01:29:02,0.00,23.31,9.11,21,healthy
2025-05-11 01:42:58,0.02,23.49,9.18,18,healthy
2025-05-11 01:43:03,50.35,255.9,99.96,7,healthy
2025-05-11 01:43:09,0.00,23.51,9.18,18,healthy
2025-05-11 01:43:15,0.10,23.72,9.27,25,healthy
2025-05-11 01:43:21,0.00,11,100.00,11,healthy
2025-05-11 01:48:02,6.43,23.48,9.17,33,healthy
2025-05-11 01:48:07,20.25,74.5,29.10,132,healthy
2025-05-11 01:48:13,0.05,23.4,9.14,19,healthy
2025-05-11 01:48:19,0.02,23.48,9.17,18,healthy
2025-05-11 01:48:25,0.02,23.4,9.14,19,healthy
2025-05-11 01:48:31,0.02,23.48,9.17,16,healthy
2025-05-11 01:48:36,0.00,23.32,9.11,17,healthy
2025-05-11 01:48:42,5.58,23.64,9.23,17,healthy
2025-05-11 01:48:48,0.03,25.53,9.97,17,healthy
2025-05-11 01:48:54,1.58,23.58,9.21,17,healthy
2025-05-11 01:49:00,0.02,33.65,13.14,18,healthy
2025-05-11 01:49:06,0.02,35.52,13.88,18,healthy
2025-05-11 01:49:11,0.00,18.87,7.37,15,healthy
2025-05-11 01:49:17,6.13,25.7,10.04,13,healthy
2025-05-11 01:49:23,0.01,25.46,9.95,17,healthy
2025-05-11 01:49:28,0.02,23.39,9.14,17,healthy
2025-05-11 01:49:34,0.02,23.48,9.17,17,healthy
2025-05-11 01:49:40,50.20,255.8,99.92,39,unhealthy
2025-05-11 01:49:46,5.03,33.67,13.15,18,healthy
2025-05-11 01:49:52,5.10,33.68,13.16,16,healthy
2025-05-11 01:49:57,3.85,33.47,13.07,16,healthy
2025-05-11 01:50:03,0.02,33.52,13.09,17,healthy
2025-05-11 01:50:08,0.02,35.5,13.87,19,healthy
2025-05-11 01:50:14,0.02,23.4,9.14,18,healthy
2025-05-11 01:50:20,0.03,25.42,9.93,18,healthy
2025-05-11 01:50:26,50.11,255.9,99.96,7,unhealthy
2025-05-11 01:50:31,0.03,23.41,9.14,29,healthy
2025-05-11 01:50:37,11.69,49.15,19.20,13,healthy
2025-05-11 01:50:43,0.02,23.4,9.14,17,healthy
2025-05-11 01:50:48,0.03,23.49,9.18,20,healthy
2025-05-11 01:50:54,6.00,49.25,19.24,23,healthy
2025-05-11 01:51:00,0.02,23.4,9.14,17,healthy
2025-05-11 01:51:06,0.02,23.48,9.17,47,healthy
2025-05-11 01:51:10,1.51,23.7,9.26,15,healthy
2025-05-11 01:51:16,0.03,23.4,9.14,17,healthy
2025-05-11 01:51:22,0.02,23.48,9.17,14,healthy
2025-05-11 01:51:26,0.00,11,100.00,18,healthy
2025-05-11 01:51:32,6.31,23.49,9.18,18,healthy
2025-05-11 01:51:37,6.19,24.23,9.46,20,healthy
2025-05-11 01:51:43,0.02,23.4,9.14,18,healthy
2025-05-11 01:51:49,0.03,23.49,9.18,17,healthy
2025-05-11 01:51:55,0.03,23.4,9.14,18,healthy
2025-05-11 01:52:01,0.03,23.48,9.17,17,healthy
2025-05-11 01:52:06,0.80,23.64,9.23,16,healthy
2025-05-11 01:52:12,0.03,23.63,9.23,17,healthy
2025-05-11 01:52:18,0.02,23.66,9.24,17,healthy
2025-05-11 01:52:24,0.03,23.39,9.14,17,healthy
2025-05-11 01:52:30,0.02,23.48,9.17,18,healthy
2025-05-11 01:52:36,0.00,11,100.00,17,healthy
2025-05-11 01:52:42,5.80,23.62,9.23,18,healthy
2025-05-11 01:52:47,2.12,23.9,9.34,18,healthy
2025-05-11 01:52:53,0.00,23.43,9.15,12,healthy
2025-05-11 01:52:59,0.03,23.73,9.27,17,healthy
2025-05-11 01:53:05,4.02,24.2,9.45,146,healthy
2025-05-11 01:53:10,0.03,23.4,9.14,17,healthy
2025-05-11 01:53:16,0.02,23.48,9.17,18,healthy
2025-05-11 01:53:21,0.00,14.33,5.60,52,healthy
2025-05-11 01:53:27,0.03,23.39,9.14,17,healthy
2025-05-11 01:53:33,0.02,23.48,9.17,17,healthy
2025-05-11 01:53:38,0.02,23.39,9.14,17,healthy
2025-05-11 01:53:44,0.02,23.48,9.17,15,healthy
2025-05-11 01:53:50,12.08,23.3,9.10,21,healthy
2025-05-11 01:53:56,0.03,23.47,9.17,18,healthy
2025-05-11 01:54:02,51.15,256,100.00,8,healthy
2025-05-11 01:54:07,7.10,33.77,13.19,16,healthy
2025-05-11 01:54:13,4.94,33.8,13.20,17,healthy
2025-05-11 01:54:19,50.12,210.4,82.19,36,healthy
2025-05-11 01:54:24,0.02,23.4,9.14,35,healthy
2025-05-11 01:54:30,10.11,54.25,21.19,23,healthy
2025-05-11 01:54:36,0.02,23.41,9.14,17,healthy
2025-05-11 01:54:42,0.02,23.49,9.18,9,healthy
2025-05-11 01:54:47,0.02,23.4,9.14,21,healthy
2025-05-11 01:54:53,0.02,23.48,9.17,18,healthy
2025-05-11 01:54:59,0.51,23.3,9.10,17,healthy
2025-05-11 01:55:04,0.03,23.48,9.17,17,healthy
2025-05-11 01:55:10,0.00,4.223,1.65,17,healthy
2025-05-11 01:55:16,5.44,23.74,9.27,16,healthy
2025-05-11 01:55:22,29.67,150.1,58.63,132,healthy
2025-05-11 01:55:27,0.03,23.4,9.14,17,healthy
2025-05-11 01:55:33,0.03,23.49,9.18,77,healthy
2025-05-11 01:55:39,0.88,23.6,9.22,17,healthy
2025-05-11 01:55:45,0.02,23.66,9.24,33,healthy
2025-05-11 01:55:51,50.37,252.1,98.48,59,healthy
2025-05-11 01:55:57,0.02,23.4,9.14,17,healthy
2025-05-11 01:56:02,0.04,23.48,9.17,75,healthy
2025-05-11 01:56:08,0.00,23.51,9.18,8,healthy
2025-05-11 01:56:14,0.02,23.74,9.27,15,healthy
2025-05-11 01:56:20,0.00,23.52,9.19,20,healthy
2025-05-11 01:56:26,0.00,23.52,9.19,16,healthy
2025-05-11 01:56:32,0.02,23.49,9.18,27,healthy
2025-05-11 01:56:38,0.00,11,100.00,17,healthy
2025-05-11 01:56:43,5.48,23.48,9.17,17,healthy
2025-05-11 01:56:49,50.24,255.9,99.96,120,healthy
2025-05-11 01:56:55,5.43,23.46,9.16,14,healthy
2025-05-11 01:57:01,44.66,245.7,95.98,113,healthy
2025-05-11 01:57:07,0.02,23.4,9.14,17,healthy
2025-05-11 01:57:12,0.02,23.49,9.18,17,healthy
2025-05-11 01:57:18,50.19,255.8,99.92,4,unhealthy
2025-05-11 01:57:24,5.46,23.47,9.17,16,healthy
2025-05-11 01:57:30,50.22,256,100.00,5,unhealthy
2025-05-11 01:57:36,5.97,23.45,9.16,17,healthy
2025-05-11 01:57:42,40.09,225.6,88.12,97,healthy
2025-05-11 01:57:48,0.03,23.41,9.14,18,healthy
2025-05-11 01:57:53,0.02,23.48,9.17,17,healthy
2025-05-11 01:57:58,0.00,11,100.00,17,healthy
2025-05-11 01:58:03,0.03,23.39,9.14,18,healthy
2025-05-11 01:58:09,0.03,23.48,9.17,18,healthy
2025-05-11 01:58:15,0.03,23.39,9.14,17,healthy
2025-05-11 01:58:21,0.04,23.48,9.17,19,healthy
2025-05-11 01:58:27,0.00,23.3,9.10,17,healthy
2025-05-11 01:58:32,5.87,23.73,9.27,27,healthy
2025-05-11 01:58:38,51.21,255.3,99.73,9,unhealthy
2025-05-11 01:58:45,5.82,23.45,9.16,17,healthy
2025-05-11 01:58:50,50.58,255.7,99.88,113,healthy
2025-05-11 01:58:56,0.27,23.43,9.15,16,healthy
2025-05-11 01:59:02,15.73,36.14,14.12,8,healthy
2025-05-11 01:59:07,0.03,23.39,9.14,12,healthy
2025-05-11 01:59:13,0.02,25.42,9.93,13,healthy
2025-05-11 01:59:19,0.02,23.31,9.11,13,healthy
2025-05-11 01:59:25,0.02,23.48,9.17,16,healthy
2025-05-11 01:59:30,0.00,23.55,9.20,17,healthy
2025-05-11 01:59:36,0.02,23.48,9.17,17,healthy
2025-05-11 01:59:42,43.92,187,73.05,43,healthy
2025-05-11 01:59:48,0.03,23.4,9.14,18,healthy
2025-05-11 01:59:54,17.79,101.8,39.77,317,healthy
2025-05-11 01:59:59,0.03,23.39,9.14,18,healthy
2025-05-11 02:00:06,16.35,111.7,43.63,295,healthy
2025-05-11 02:00:12,0.07,23.41,9.14,18,healthy
2025-05-11 02:00:17,0.02,23.48,9.17,28,healthy
2025-05-11 02:00:23,0.03,23.41,9.14,18,healthy
